Id,SalePrice
1719,166265.88888888888
1720,166265.88888888888
1721,173532.55555555556
1722,164653.57142857142
1723,190755.0
1724,582933.0
1725,200018.75
1726,189650.0
1727,183888.88888888888
1728,191132.35294117648
1729,193490.24390243902
1730,173532.55555555556
1731,130000.0
1732,190755.0
1733,193490.24390243902
1734,139000.0
1735,107000.0
1736,191132.35294117648
1737,142350.0
1738,132500.0
1739,193490.24390243902
1740,582933.0
1741,185000.0
1742,164653.57142857142
1743,184025.0
1744,190755.0
1745,190755.0
1746,137500.0
1747,190755.0
1748,173532.55555555556
1749,79500.0
1750,167600.0
1751,189650.0
1752,193500.0
1753,111250.0
1754,112000.0
1755,173532.55555555556
1756,114300.0
1757,184025.0
1758,109000.0
1759,193490.24390243902
1760,160250.0
1761,110000.0
1762,167666.66666666666
1763,184025.0
1764,160250.0
1765,142350.0
1766,131000.0
1767,114300.0
1768,190755.0
1769,164653.57142857142
1770,190755.0
1771,34900.0
1772,114300.0
1773,259000.0
1774,152977.77777777778
1775,183888.88888888888
1776,191132.35294117648
1777,164653.57142857142
1778,137333.33333333334
1779,85000.0
1780,62383.0
1781,114300.0
1782,164653.57142857142
1783,164653.57142857142
1784,173532.55555555556
1785,62383.0
1786,190755.0
1787,164653.57142857142
1788,190755.0
1789,190755.0
1790,189650.0
1791,164653.57142857142
1792,150000.0
1793,109000.0
1794,81000.0
1795,200018.75
1796,200018.75
1797,130000.0
1798,289000.0
1799,184025.0
1800,114300.0
1801,164653.57142857142
1802,187500.0
1803,185000.0
1804,189650.0
1805,200018.75
1806,190755.0
1807,190755.0
1808,226750.0
1809,185000.0
1810,116816.66666666667
1811,191132.35294117648
1812,193490.24390243902
1813,137333.33333333334
1814,189650.0
1815,191132.35294117648
1816,289000.0
1817,190755.0
1818,190755.0
1819,173532.55555555556
1820,190755.0
1821,135000.0
1822,140000.0
1823,257000.0
1824,114300.0
1825,173532.55555555556
1826,190755.0
1827,137333.33333333334
1828,183888.88888888888
1829,164653.57142857142
1830,190755.0
1831,277000.0
1832,257000.0
1833,167600.0
1834,183888.88888888888
1835,173532.55555555556
1836,164653.57142857142
1837,110000.0
1838,183888.88888888888
1839,184025.0
1840,179000.0
1841,193490.24390243902
1842,185000.0
1843,82500.0
1844,190755.0
1845,193490.24390243902
1846,190000.0
1847,191132.35294117648
1848,190755.0
1849,191132.35294117648
1850,219500.0
1851,193490.24390243902
1852,140000.0
1853,183888.88888888888
1854,193490.24390243902
1855,79500.0
1856,167600.0
1857,190755.0
1858,133528.0
1859,133528.0
1860,133528.0
1861,133528.0
1862,191132.35294117648
1863,191132.35294117648
1864,191132.35294117648
1865,367303.0
1866,189650.0
1867,190755.0
1868,200018.75
1869,173532.55555555556
1870,185000.0
1871,185000.0
1872,193490.24390243902
1873,190755.0
1874,191132.35294117648
1875,152977.77777777778
1876,200018.75
1877,200018.75
1878,179500.0
1879,226750.0
1880,191132.35294117648
1881,184025.0
1882,190755.0
1883,189650.0
1884,173532.55555555556
1885,190755.0
1886,190755.0
1887,164653.57142857142
1888,166265.88888888888
1889,193490.24390243902
1890,226750.0
1891,200018.75
1892,137333.33333333334
1893,277000.0
1894,164653.57142857142
1895,173532.55555555556
1896,184025.0
1897,159434.0
1898,185000.0
1899,191132.35294117648
1900,109000.0
1901,219500.0
1902,167666.66666666666
1903,193490.24390243902
1904,116816.66666666667
1905,173532.55555555556
1906,191132.35294117648
1907,166265.88888888888
1908,131000.0
1909,167500.0
1910,226750.0
1911,168500.0
1912,132500.0
1913,152977.77777777778
1914,173532.55555555556
1915,150411.0
1916,185000.0
1917,173532.55555555556
1918,142350.0
1919,107000.0
1920,157000.0
1921,193490.24390243902
1922,166265.88888888888
1923,266500.0
1924,193490.24390243902
1925,146000.0
1926,173532.55555555556
1927,142350.0
1928,185000.0
1929,226750.0
1930,228950.0
1931,193500.0
1932,193490.24390243902
1933,142350.0
1934,160010.7142857143
1935,173350.0
1936,183974.0909090909
1937,164666.66666666666
1938,164666.66666666666
1939,181731.0
1940,213008.82352941178
1941,115000.0
1942,145900.0
1943,160010.7142857143
1944,181731.0
1945,180453.84615384616
1946,168500.0
1947,181731.0
1948,179500.0
1949,165179.41176470587
1950,181731.0
1951,213008.82352941178
1952,190239.66666666666
1953,186000.0
1954,190239.66666666666
1955,165179.41176470587
1956,155000.0
1957,141000.0
1958,173250.0
1959,165179.41176470587
1960,108000.0
1961,183974.0909090909
1962,161028.57142857142
1963,160010.7142857143
1964,178150.0
1965,183974.0909090909
1966,180453.84615384616
1967,266201.0
1968,213008.82352941178
1969,183974.0909090909
1970,134500.0
1971,165179.41176470587
1972,213008.82352941178
1973,165179.41176470587
1974,181731.0
1975,161028.57142857142
1976,165179.41176470587
1977,173900.0
1978,181731.0
1979,411126.0
1980,165179.41176470587
1981,385000.0
1982,165179.41176470587
1983,161028.57142857142
1984,173350.0
1985,213008.82352941178
1986,183974.0909090909
1987,266201.0
1988,181731.0
1989,181731.0
1990,183974.0909090909
1991,411126.0
1992,181731.0
1993,160010.7142857143
1994,183974.0909090909
1995,183974.0909090909
1996,180453.84615384616
1997,165179.41176470587
1998,181731.0
1999,165179.41176470587
2000,165179.41176470587
2001,181731.0
2002,183974.0909090909
2003,181731.0
2004,266201.0
2005,213008.82352941178
2006,227680.0
2007,165179.41176470587
2008,316413.5
2009,181731.0
2010,181731.0
2011,165179.41176470587
2012,190239.66666666666
2013,160010.7142857143
2014,173350.0
2015,163000.0
2016,180453.84615384616
2017,183974.0909090909
2018,145500.0
2019,181731.0
2020,160010.7142857143
2021,132000.0
2022,181731.0
2023,171000.0
2024,165179.41176470587
2025,165179.41176470587
2026,165179.41176470587
2027,183974.0909090909
2028,175000.0
2029,160010.7142857143
2030,181731.0
2031,181731.0
2032,180453.84615384616
2033,165179.41176470587
2034,165179.41176470587
2035,165179.41176470587
2036,178150.0
2037,125000.0
2038,161028.57142857142
2039,213008.82352941178
2040,143000.0
2041,228333.33333333334
2042,160010.7142857143
2043,183974.0909090909
2044,136000.0
2045,81000.0
2046,125000.0
2047,165179.41176470587
2048,181731.0
2049,164666.66666666666
2050,183974.0909090909
2051,289000.0
2052,192500.0
2053,145500.0
2054,180453.84615384616
2055,160250.0
2056,180453.84615384616
2057,142587.5
2058,145500.0
2059,183974.0909090909
2060,165179.41176470587
2061,183974.0909090909
2062,160010.7142857143
2063,129500.0
2064,183974.0909090909
2065,127000.0
2066,160000.0
2067,173350.0
2068,173900.0
2069,108000.0
2070,183974.0909090909
2071,181731.0
2072,179200.0
2073,131400.0
2074,272000.0
2075,165179.41176470587
2076,146000.0
2077,183974.0909090909
2078,164666.66666666666
2079,139950.0
2080,179200.0
2081,110000.0
2082,130000.0
2083,190239.66666666666
2084,181731.0
2085,112000.0
2086,130000.0
2087,181731.0
2088,173900.0
2089,145500.0
2090,165179.41176470587
2091,165179.41176470587
2092,183974.0909090909
2093,165179.41176470587
2094,161028.57142857142
2095,324000.0
2096,180453.84615384616
2097,180453.84615384616
2098,165179.41176470587
2099,175000.0
2100,109900.0
2101,161028.57142857142
2102,89500.0
2103,183974.0909090909
2104,160010.7142857143
2105,161028.57142857142
2106,125000.0
2107,178150.0
2108,165179.41176470587
2109,183974.0909090909
2110,171000.0
2111,175000.0
2112,181731.0
2113,183974.0909090909
2114,122166.66666666667
2115,171000.0
2116,181731.0
2117,173925.0
2118,160010.7142857143
2119,160010.7142857143
2120,122166.66666666667
2121,180000.0
2122,213008.82352941178
2123,165179.41176470587
2124,102300.0
2125,173350.0
2126,190239.66666666666
2127,256000.0
2128,165179.41176470587
2129,181731.0
2130,192500.0
2131,108000.0
2132,160010.7142857143
2133,181731.0
2134,145500.0
2135,235128.0
2136,183974.0909090909
2137,257000.0
2138,129500.0
2139,178150.0
2140,105083.33333333333
2141,228333.33333333334
2142,89500.0
2143,190239.66666666666
2144,108959.0
2145,183974.0909090909
2146,165179.41176470587
2147,130000.0
2148,142587.5
2149,142587.5
2150,160010.7142857143
2151,173900.0
2152,173900.0
2153,105083.33333333333
2154,160010.7142857143
2155,113000.0
2156,173250.0
2157,160010.7142857143
2158,178150.0
2159,161028.57142857142
2160,266201.0
2161,183974.0909090909
2162,193000.0
2163,182000.0
2164,161028.57142857142
2165,190239.66666666666
2166,213008.82352941178
2167,183974.0909090909
2168,181731.0
2169,165179.41176470587
2170,266500.0
2171,183974.0909090909
2172,109900.0
2173,213008.82352941178
2174,165179.41176470587
2175,173900.0
2176,165179.41176470587
2177,213008.82352941178
2178,165179.41176470587
2179,161028.57142857142
2180,174500.0
2181,165179.41176470587
2182,161028.57142857142
2183,165179.41176470587
2184,180000.0
2185,115000.0
2186,183974.0909090909
2187,164666.66666666666
2188,160250.0
2189,181731.0
2190,82000.0
2191,181731.0
2192,183974.0909090909
2193,132000.0
2194,160010.7142857143
2195,272000.0
2196,130000.0
2197,165179.41176470587
2198,160010.7142857143
2199,174500.0
2200,105083.33333333333
2201,200000.0
2202,173250.0
2203,165179.41176470587
2204,181731.0
2205,190239.66666666666
2206,129500.0
2207,133528.0
2208,160010.7142857143
2209,122166.66666666667
2210,230000.0
2211,105083.33333333333
2212,181731.0
2213,181731.0
2214,105083.33333333333
2215,183974.0909090909
2216,173900.0
2217,146000.0
2218,181731.0
2219,183974.0909090909
2220,165179.41176470587
2221,345066.0
2222,181731.0
2223,180453.84615384616
2224,180453.84615384616
2225,130000.0
2226,181731.0
2227,181731.0
2228,160010.7142857143
2229,266201.0
2230,160010.7142857143
2231,367294.0
2232,181731.0
2233,190239.66666666666
2234,165179.41176470587
2235,178150.0
2236,173900.0
2237,165179.41176470587
2238,206300.0
2239,146000.0
2240,160010.7142857143
2241,125000.0
2242,165179.41176470587
2243,183974.0909090909
2244,165179.41176470587
2245,127000.0
2246,131400.0
2247,190239.66666666666
2248,141000.0
2249,181731.0
2250,160010.7142857143
2251,173900.0
2252,188167.625
2253,188167.625
2254,134450.0
2255,114050.66666666667
2256,180823.83333333334
2257,180823.83333333334
2258,180823.83333333334
2259,174072.61290322582
2260,89471.0
2261,187333.33333333334
2262,180823.83333333334
2263,174072.61290322582
2264,202632.0
2265,179114.2857142857
2266,188167.625
2267,233508.33333333334
2268,290215.25
2269,157000.0
2270,188167.625
2271,176000.0
2272,188167.625
2273,181125.0
2274,180823.83333333334
2275,176000.0
2276,187842.6
2277,179114.2857142857
2278,139000.0
2279,187333.33333333334
2280,134500.0
2281,174072.61290322582
2282,187333.33333333334
2283,187842.6
2284,228433.33333333334
2285,169354.54545454544
2286,179114.2857142857
2287,241411.83333333334
2288,202632.0
2289,273684.8
2290,255515.25
2291,156932.0
2292,180823.83333333334
2293,290215.25
2294,170706.4516129032
2295,241411.83333333334
2296,202632.0
2297,253636.0
2298,186059.32432432432
2299,180823.83333333334
2300,233508.33333333334
2301,241411.83333333334
2302,170706.4516129032
2303,233508.33333333334
2304,170600.5
2305,241411.83333333334
2306,170706.4516129032
2307,186059.32432432432
2308,170706.4516129032
2309,170706.4516129032
2310,253636.0
2311,188167.625
2312,349380.5
2313,186059.32432432432
2314,349380.5
2315,156932.0
2316,202632.0
2317,164900.0
2318,255515.25
2319,277348.0
2320,241411.83333333334
2321,179114.2857142857
2322,241411.83333333334
2323,169354.54545454544
2324,145000.0
2325,262923.3333333333
2326,187333.33333333334
2327,174072.61290322582
2328,174072.61290322582
2329,186059.32432432432
2330,170706.4516129032
2331,186059.32432432432
2332,174072.61290322582
2333,233508.33333333334
2334,170706.4516129032
2335,176000.0
2336,170706.4516129032
2337,253636.0
2338,277348.0
2339,132000.0
2340,290215.25
2341,253636.0
2342,228433.33333333334
2343,169354.54545454544
2344,179500.0
2345,188167.625
2346,273684.8
2347,202632.0
2348,273684.8
2349,277348.0
2350,255515.25
2351,349380.5
2352,169354.54545454544
2353,186059.32432432432
2354,202632.0
2355,187333.33333333334
2356,170706.4516129032
2357,186059.32432432432
2358,148000.0
2359,276750.0
2360,188167.625
2361,186059.32432432432
2362,187842.6
2363,180823.83333333334
2364,132000.0
2365,174072.61290322582
2366,170600.5
2367,170600.5
2368,241411.83333333334
2369,277348.0
2370,176000.0
2371,176000.0
2372,108000.0
2373,180823.83333333334
2374,186059.32432432432
2375,170706.4516129032
2376,188167.625
2377,188167.625
2378,176000.0
2379,186059.32432432432
2380,233508.33333333334
2381,169354.54545454544
2382,170706.4516129032
2383,174072.61290322582
2384,180823.83333333334
2385,122000.0
2386,136500.0
2387,188167.625
2388,169354.54545454544
2389,143000.0
2390,180823.83333333334
2391,142500.0
2392,233508.33333333334
2393,158000.0
2394,148000.0
2395,276750.0
2396,181125.0
2397,174072.61290322582
2398,141950.0
2399,123350.0
2400,122900.0
2401,120500.0
2402,141950.0
2403,170706.4516129032
2404,186059.32432432432
2405,170706.4516129032
2406,176000.0
2407,228433.33333333334
2408,174072.61290322582
2409,186059.32432432432
2410,169354.54545454544
2411,159500.0
2412,163000.0
2413,180823.83333333334
2414,174072.61290322582
2415,228433.33333333334
2416,169354.54545454544
2417,145281.25
2418,186059.32432432432
2419,180823.83333333334
2420,159500.0
2421,142500.0
2422,145281.25
2423,169354.54545454544
2424,133500.0
2425,259000.0
2426,129000.0
2427,174072.61290322582
2428,141950.0
2429,200000.0
2430,180823.83333333334
2431,179114.2857142857
2432,174072.61290322582
2433,188167.625
2434,108000.0
2435,122000.0
2436,174072.61290322582
2437,228433.33333333334
2438,187333.33333333334
2439,169354.54545454544
2440,174072.61290322582
2441,130000.0
2442,174072.61290322582
2443,170706.4516129032
2444,145281.25
2445,144000.0
2446,151466.66666666666
2447,151466.66666666666
2448,200000.0
2449,186059.32432432432
2450,179114.2857142857
2451,276750.0
2452,130000.0
2453,170706.4516129032
2454,170706.4516129032
2455,180823.83333333334
2456,188167.625
2457,140000.0
2458,143000.0
2459,276750.0
2460,188167.625
2461,276750.0
2462,156250.0
2463,180823.83333333334
2464,151466.66666666666
2465,187842.6
2466,225000.0
2467,176000.0
2468,114500.0
2469,114500.0
2470,169354.54545454544
2471,169354.54545454544
2472,170706.4516129032
2473,200000.0
2474,257000.0
2475,169354.54545454544
2476,276750.0
2477,134450.0
2478,179114.2857142857
2479,276750.0
2480,170706.4516129032
2481,130000.0
2482,148000.0
2483,233508.33333333334
2484,186059.32432432432
2485,276750.0
2486,228433.33333333334
2487,129000.0
2488,276750.0
2489,187333.33333333334
2490,187333.33333333334
2491,170706.4516129032
2492,142500.0
2493,174072.61290322582
2494,102000.0
2495,174072.61290322582
2496,174072.61290322582
2497,170706.4516129032
2498,170706.4516129032
2499,180823.83333333334
2500,174072.61290322582
2501,169354.54545454544
2502,174072.61290322582
2503,134450.0
2504,169354.54545454544
2505,219500.0
2506,253636.0
2507,202632.0
2508,253636.0
2509,186059.32432432432
2510,186059.32432432432
2511,174072.61290322582
2512,187333.33333333334
2513,148000.0
2514,170706.4516129032
2515,180823.83333333334
2516,170706.4516129032
2517,174072.61290322582
2518,156250.0
2519,188167.625
2520,188167.625
2521,187842.6
2522,174072.61290322582
2523,149000.0
2524,174072.61290322582
2525,145281.25
2526,123666.66666666667
2527,123666.66666666667
2528,324000.0
2529,176000.0
2530,187333.33333333334
2531,233508.33333333334
2532,186059.32432432432
2533,180823.83333333334
2534,186059.32432432432
2535,233508.33333333334
2536,186059.32432432432
2537,233508.33333333334
2538,202632.0
2539,187333.33333333334
2540,277348.0
2541,170706.4516129032
2542,186059.32432432432
2543,116050.0
2544,163000.0
2545,174072.61290322582
2546,164783.33333333334
2547,169354.54545454544
2548,187842.6
2549,170706.4516129032
2550,290215.25
2551,170706.4516129032
2552,228433.33333333334
2553,176000.0
2554,149900.0
2555,180823.83333333334
2556,276750.0
2557,225000.0
2558,126000.0
2559,123350.0
2560,180823.83333333334
2561,145281.25
2562,169354.54545454544
2563,276750.0
2564,187333.33333333334
2565,186059.32432432432
2566,179114.2857142857
2567,141950.0
2568,170706.4516129032
2569,176000.0
2570,114250.0
2571,186059.32432432432
2572,188167.625
2573,143000.0
2574,180823.83333333334
2575,151466.66666666666
2576,176000.0
2577,89471.0
2578,176000.0
2579,188167.625
2580,186059.32432432432
2581,129000.0
2582,179114.2857142857
2583,290215.25
2584,123666.66666666667
2585,228433.33333333334
2586,174072.61290322582
2587,170706.4516129032
2588,188167.625
2589,169354.54545454544
2590,187333.33333333334
2591,156250.0
2592,262923.3333333333
2593,253636.0
2594,174072.61290322582
2595,233508.33333333334
2596,169354.54545454544
2597,179114.2857142857
2598,174072.61290322582
2599,253636.0
2600,164783.33333333334
2601,186059.32432432432
2602,170706.4516129032
2603,174072.61290322582
2604,170706.4516129032
2605,159500.0
2606,276750.0
2607,114500.0
2608,148000.0
2609,164783.33333333334
2610,139000.0
2611,124000.0
2612,145281.25
2613,151466.66666666666
2614,228433.33333333334
2615,156651.66666666666
2616,200250.0
2617,170690.0
2618,77655.5
2619,177629.16666666666
2620,156651.66666666666
2621,210900.0
2622,156651.66666666666
2623,202080.0
2624,201446.25
2625,235243.33333333334
2626,142375.0
2627,200250.0
2628,249261.0
2629,292906.6
2630,264798.9
2631,264798.9
2632,423000.0
2633,200250.0
2634,232083.33333333334
2635,170690.0
2636,262000.0
2637,174902.91428571427
2638,186300.0
2639,170690.0
2640,174975.0
2641,177629.16666666666
2642,232083.33333333334
2643,235243.33333333334
2644,170690.0
2645,174902.91428571427
2646,174902.91428571427
2647,159918.53846153847
2648,174902.91428571427
2649,232083.33333333334
2650,172235.55555555556
2651,174902.91428571427
2652,231921.2857142857
2653,174902.91428571427
2654,292906.6
2655,170690.0
2656,231921.2857142857
2657,201446.25
2658,264798.9
2659,272255.0
2660,231921.2857142857
2661,249261.0
2662,200250.0
2663,210900.0
2664,177629.16666666666
2665,186300.0
2666,186300.0
2667,170600.5
2668,292906.6
2669,264798.9
2670,186300.0
2671,280181.8
2672,272255.0
2673,156651.66666666666
2674,232083.33333333334
2675,186300.0
2676,174902.91428571427
2677,172235.55555555556
2678,231921.2857142857
2679,210900.0
2680,170690.0
2681,177629.16666666666
2682,170690.0
2683,156651.66666666666
2684,261800.0
2685,159918.53846153847
2686,423000.0
2687,292906.6
2688,292906.6
2689,280181.8
2690,272255.0
2691,210900.0
2692,202080.0
2693,280181.8
2694,249261.0
2695,172235.55555555556
2696,177629.16666666666
2697,262000.0
2698,225000.0
2699,142375.0
2700,170690.0
2701,174902.91428571427
2702,174902.91428571427
2703,200250.0
2704,134450.0
2705,142375.0
2706,217000.0
2707,159918.53846153847
2708,123666.66666666667
2709,162900.0
2710,170690.0
2711,168000.0
2712,159918.53846153847
2713,156651.66666666666
2714,174902.91428571427
2715,170690.0
2716,174902.91428571427
2717,241943.75
2718,232083.33333333334
2719,142375.0
2720,172235.55555555556
2721,174902.91428571427
2722,277000.0
2723,92000.0
2724,200250.0
2725,177629.16666666666
2726,174902.91428571427
2727,160000.0
2728,172235.55555555556
2729,174902.91428571427
2730,127175.0
2731,142375.0
2732,132500.0
2733,170690.0
2734,119900.0
2735,156651.66666666666
2736,142375.0
2737,134450.0
2738,159918.53846153847
2739,241943.75
2740,159918.53846153847
2741,142500.0
2742,235243.33333333334
2743,167200.0
2744,156651.66666666666
2745,290000.0
2746,123666.66666666667
2747,170690.0
2748,142350.0
2749,174902.91428571427
2750,122000.0
2751,170690.0
2752,144493.33333333334
2753,277000.0
2754,174902.91428571427
2755,159918.53846153847
2756,159918.53846153847
2757,200250.0
2758,177629.16666666666
2759,172235.55555555556
2760,180000.0
2761,170690.0
2762,156651.66666666666
2763,200250.0
2764,170690.0
2765,232083.33333333334
2766,232083.33333333334
2767,235243.33333333334
2768,232083.33333333334
2769,174902.91428571427
2770,177629.16666666666
2771,162900.0
2772,177629.16666666666
2773,170690.0
2774,156651.66666666666
2775,174902.91428571427
2776,170690.0
2777,156651.66666666666
2778,142375.0
2779,172235.55555555556
2780,180000.0
2781,174902.91428571427
2782,140000.0
2783,177629.16666666666
2784,170690.0
2785,125000.0
2786,170690.0
2787,132500.0
2788,170690.0
2789,174902.91428571427
2790,235243.33333333334
2791,190000.0
2792,159918.53846153847
2793,226000.0
2794,125000.0
2795,210900.0
2796,174902.91428571427
2797,159918.53846153847
2798,77655.5
2799,142375.0
2800,257000.0
2801,125000.0
2802,174975.0
2803,174902.91428571427
2804,277000.0
2805,170690.0
2806,202080.0
2807,156651.66666666666
2808,170690.0
2809,100000.0
2810,118000.0
2811,142375.0
2812,262000.0
2813,200250.0
2814,156651.66666666666
2815,172235.55555555556
2816,170690.0
2817,172235.55555555556
2818,133500.0
2819,172235.55555555556
2820,170690.0
2821,125000.0
2822,235243.33333333334
2823,235243.33333333334
2824,127175.0
2825,172235.55555555556
2826,177629.16666666666
2827,174902.91428571427
2828,122000.0
2829,172235.55555555556
2830,264798.9
2831,180000.0
2832,264798.9
2833,231921.2857142857
2834,201446.25
2835,177629.16666666666
2836,170690.0
2837,85400.0
2838,170690.0
2839,200250.0
2840,156651.66666666666
2841,170690.0
2842,232083.33333333334
2843,235243.33333333334
2844,172235.55555555556
2845,134450.0
2846,174902.91428571427
2847,200250.0
2848,170690.0
2849,232083.33333333334
2850,174902.91428571427
2851,200250.0
2852,156651.66666666666
2853,174902.91428571427
2854,172235.55555555556
2855,177629.16666666666
2856,231921.2857142857
2857,177629.16666666666
2858,292906.6
2859,90000.0
2860,127500.0
2861,144493.33333333334
2862,156651.66666666666
2863,172235.55555555556
2864,140000.0
2865,280181.8
2866,156651.66666666666
2867,172235.55555555556
2868,81000.0
2869,81000.0
2870,141950.0
2871,257000.0
2872,140000.0
2873,232083.33333333334
2874,142375.0
2875,174500.0
2876,127175.0
2877,170690.0
2878,257000.0
2879,174902.91428571427
2880,241943.75
2881,114500.0
2882,210900.0
2883,210900.0
2884,132500.0
2885,122000.0
2886,174902.91428571427
2887,81000.0
2888,127175.0
2889,174975.0
2890,134450.0
2891,172235.55555555556
2892,77655.5
2893,77655.5
2894,172235.55555555556
2895,170600.5
2896,235243.33333333334
2897,232083.33333333334
2898,159918.53846153847
2899,156651.66666666666
2900,156651.66666666666
2901,200624.0
2902,159918.53846153847
2903,272255.0
2904,292906.6
2905,156651.66666666666
2906,241943.75
2907,156651.66666666666
2908,159918.53846153847
2909,177629.16666666666
2910,172235.55555555556
2911,156651.66666666666
2912,156651.66666666666
2913,144493.33333333334
2914,261800.0
2915,170690.0
2916,114050.66666666667
2917,257000.0
2918,88000.0
2919,241943.75
